Unnamed: 0,collectionsURL,unitCode,dataSource,title,EDANid,guid,recordLink,lastUpdateDate,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,faces,face_urls
40,https://collections.si.edu/search/detail/edanmdm:npg_NPG.96.106,NPG,National Portrait Gallery,Benjamin Franklin,edanmdm:npg_NPG.96.106,http://n2t.net/ark:/65665/sm4a0d3f9e2-746a-40f7-ba09-4567d8dae9d7,https://npg.si.edu/object/npg_NPG.96.106,2025-08-20,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1778-85""}","{""Object number"": ""NPG.96.106""}","{""Artist"": ""Justus Chevillet, 1729 - 1802"", ""Copy after"": ""Michel Honor\u00e9 Bounieu, 1740 - 1814\nJean-Antoine Houdon, 1741 - 1828"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 33.4cm x 25.8cm (13 1/8\"" x 10 3/16\"")\nSheet: 34.4cm x 25.8cm (13 9/16\"" x 10 3/16\"")""}","{""Place"": ""France\\\u00cele-de-France\\Ville de Paris, D\u00e9partment de\\Paris""}",,"{""Topic"": ""Interior\nSymbols & Motifs\\Cartouche\nBenjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}","[1770s, 1780s]","['Bounieu, Michel Honore', 'Chevillet, Justus', 'Franklin, Benjamin', 'Houdon, Jean-Antoine']",[Prints],"[Europe, Île-de-France, 'Ville de Paris, Départment de', France]","[Social Welfare and Reform, Business and Finance, Legislators, Arts and Culture, Writers, Printer, Design, Symbols & Motifs, Colonial statesman, Statesman, Signer of Declaration, Public officers, Diplomats, Literature, Congressmen, Government, Diplomacy, Interior decoration, Portraits, Tradesman, Continental congressman, Science and Technology, Inventors, Men, Philanthropists, Politics, Scientists, Cartouche, Postmasters]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_96_106Franklin-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_96_106Franklin-000001/full/250,/0/default.jpg",Benjamin Franklin,Justus Chevillet,1778,"[[677, 539, 899, 864]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_40_face_0.jpg?raw=true; 
41,https://collections.si.edu/search/detail/edanmdm:npg_NPG.96.105,NPG,National Portrait Gallery,Benjamin Franklin,edanmdm:npg_NPG.96.105,http://n2t.net/ark:/65665/sm494958176-db02-4458-b926-7f502d476808,https://npg.si.edu/object/npg_NPG.96.105,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1780""}","{""Object number"": ""NPG.96.105""}","{""Artist"": ""D. A. S."", ""Copy after"": ""Anne-Rosalie Bocquet Filleul, 1752 - 1794"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 33.7cm x 23.6cm (13 1/4\"" x 9 5/16\"")\nSheet: 34.7cm x 25cm (13 11/16\"" x 9 13/16\"")""}","{""Place"": ""France""}",,"{""Topic"": ""Interior\nCostume\\Dress Accessory\\Eyeglasses\nHome Furnishings\\Furniture\\Table\nPrinted Material\\Map\nBenjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}",[1780s],"['S., D. A.', 'Filleul, Anne-Rosalie Bocquet', 'Franklin, Benjamin']","[Maps, Prints]","[Europe, France]","[Social Welfare and Reform, Business and Finance, Legislators, Arts and Culture, Writers, Dress accessories, Home Furnishings, Printer, Eyeglasses, Printed Material, Design, Colonial statesman, Statesman, Signer of Declaration, Tables, Public officers, Diplomats, Literature, Congressmen, Government, Diplomacy, Interior decoration, Portraits, Tradesman, Furnishings, Continental congressman, Science and Technology, Inventors, Costume, Men, Philanthropists, Politics, Scientists, Postmasters]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_96_105'],"https://ids.si.edu/ids/iiif/NPG-NPG_96_105/full/250,/0/default.jpg",Benjamin Franklin,D. A. S.,1780,"[[665, 390, 877, 722]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_41_face_0.jpg?raw=true; 
42,https://collections.si.edu/search/detail/edanmdm:npg_NPG.95.34,NPG,National Portrait Gallery,Benjamin Franklin,edanmdm:npg_NPG.95.34,http://n2t.net/ark:/65665/sm46cee78c6-79c1-4e03-9054-860205ab4b57,https://npg.si.edu/object/npg_NPG.95.34,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1787""}","{""Object number"": ""NPG.95.34""}","{""Artist"": ""Charles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Mezzotint on paper"", ""Dimensions"": ""Image: 16.5cm x 14.3cm (6 1/2\"" x 5 5/8\"")\nSheet: 26.4cm x 22.9cm (10 3/8\"" x 9\"")""}","{""Place"": ""United States\\Pennsylvania\\Philadelphia\\Philadelphia""}",,"{""Topic"": ""Interior\nCostume\\Dress Accessory\\Eyeglasses\nBenjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}",[1780s],"['Peale, Charles Willson', 'Franklin, Benjamin']",[Prints],"[United States, North America, Philadelphia, Pennsylvania]","[Social Welfare and Reform, Business and Finance, Legislators, Arts and Culture, Writers, Dress accessories, Printer, Eyeglasses, Design, Colonial statesman, Statesman, Signer of Declaration, Public officers, Diplomats, Literature, Congressmen, Government, Diplomacy, Interior decoration, Portraits, Tradesman, Continental congressman, Science and Technology, Inventors, Costume, Men, Philanthropists, Politics, Scientists, Postmasters]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_95_34'],"https://ids.si.edu/ids/iiif/NPG-NPG_95_34/full/250,/0/default.jpg",Benjamin Franklin,Charles Willson Peale,1787,"[[720, 582, 1079, 1127]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_42_face_0.jpg?raw=true; 
43,https://collections.si.edu/search/detail/edanmdm:npg_NPG.94.134,NPG,National Portrait Gallery,Thomas Jefferson,edanmdm:npg_NPG.94.134,http://n2t.net/ark:/65665/sm4d5925d17-50f8-465c-9046-5f11f421c650,https://npg.si.edu/object/npg_NPG.94.134,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1800""}","{""Object number"": ""NPG.94.134""}","{""Artist"": ""David Edwin, 1776 - 1841"", ""Copy after"": ""Rembrandt Peale, 22 Feb 1778 - 3 Oct 1860"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Hand-colored engraving on paper"", ""Dimensions"": ""Image: 33.6cm x 22.8cm (13 1/4\"" x 9\"")\nSheet: 39.5cm x 29.3cm (15 9/16\"" x 11 9/16\"")""}","{""Place"": ""United States\\Pennsylvania\\Philadelphia\\Philadelphia""}",,"{""Topic"": ""Thomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}","[1800s, 1790s]","['Edwin, David', 'Jefferson, Thomas', 'Peale, Rembrandt']",[Prints],"[United States, North America, Virginia, Philadelphia, Pennsylvania]","[Business and Finance, Legislators, Art, Arts and Culture, Architects, Natural resources commerce, Secretary of State, Governors, Founder, Universities, Colonial statesman, Statesman, Signer of Declaration, Public officers, Vice-Presidents, Diplomats, Presidents, Minister, Cabinet member, Congressmen, Farmers, Government, Diplomacy, Portraits, Lawyers, Continental congressman, Science and Technology, Agriculturists, Inventors, Men, Law and Crime, Politics, Education and Scholarship]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_94_134Jefferson-000002'],"https://ids.si.edu/ids/iiif/NPG-NPG_94_134Jefferson-000002/full/250,/0/default.jpg",Thomas Jefferson,David Edwin,1800,"[[617, 477, 919, 888]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_43_face_0.jpg?raw=true; 
44,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.29,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.92.29,http://n2t.net/ark:/65665/sm4d408f0ad-4bce-4ab6-98e7-9d461da63858,https://npg.si.edu/object/npg_NPG.92.29,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1783""}","{""Object number"": ""NPG.92.29""}","{""Artist"": ""Unidentified Artist"", ""Copy after"": ""John Trumbull, 6 Jun 1756 - 10 Nov 1843"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image/Sheet: 18.3cm x 11.3cm (7 3/16\"" x 4 7/16\"")\nMount: 31cm x 23cm (12 3/16\"" x 9 1/16\"")""}",,,"{""Topic"": ""Nature & Environment\\Clouds\nPrinted Material\\Book\nPrinted Material\\Document\nSymbols & Motifs\\Flag\nImaginary\nEquipment\\Sound Devices\\Horn\nNature & Environment\\Plant\\Wreath\\Laurel wreath\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1780s],"[United States. Army, 'Washington, George', 'Trumbull, John']",[Prints],[United States],"[Business and Finance, Horn, Books and reading, Clouds, Natural resources commerce, Printed Material, Symbols & Motifs, Colonial statesman, Statesman, Military and Intelligence, 'American Revolution (1775-1783)', Public officers, Presidents, Nature, Wreath, Congressional Gold Medal, Farmers, Sound Devices, Government, Imaginary, Portraits, Ecology, Flags, Plants, Civilian awards, Laurel wreath, Science and Technology, Agriculturists, Surveyors, Men, Politics, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_29'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_29/full/250,/0/default.jpg",George Washington,Unidentified Artist,1783,"[[738, 530, 807, 625]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_44_face_0.jpg?raw=true; 
45,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.28,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.92.28,http://n2t.net/ark:/65665/sm4fd5f1077-dae3-4c2d-96c0-7a9e881e2507,https://npg.si.edu/object/npg_NPG.92.28,2025-05-17,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1800""}","{""Object number"": ""NPG.92.28""}","{""Artist"": ""David Edwin, 1776 - 1841"", ""Copy after"": ""Gilbert Stuart, 3 Dec 1755 - 9 Jul 1828\nJohn James Barralet, 1747 - 1815"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 36.7cm x 25cm (14 7/16\"" x 9 13/16\"")\nSheet: 43.5cm x 30.4cm (17 1/8\"" x 11 15/16\"")""}",,,"{""Topic"": ""Home Furnishings\\Furniture\\Seating\\Chair\nCostume\\Headgear\\Military\nPrinted Material\\Document\nWeapon\\Sword\nArchitecture\\Building\\Tent\nHome Furnishings\\Furniture\\Desk\nSymbols & Motifs\\Medal\\Society of the Cincinnati\nExterior\\Military Camp\nTassel\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1800s],"[United States. Army, 'Washington, George', 'Edwin, David', 'Barralet, John James', 'Stuart, Gilbert']","[Exterior views, Prints]",[United States],"[Business and Finance, Society of the Cincinnati, Natural resources commerce, Home Furnishings, Printed Material, Symbols & Motifs, Colonial statesman, Weapons, Statesman, Chairs, Swords, Seating, Military and Intelligence, 'American Revolution (1775-1783)', Public officers, Presidents, Military, Congressional Gold Medal, Farmers, Architecture, Government, Portraits, Civilian awards, Military Camp, Furnishings, Headgear, Science and Technology, Tents, Agriculturists, Surveyors, Costume, Tassel, Men, Politics, Medal, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_28'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_28/full/250,/0/default.jpg",George Washington,David Edwin,1800,"[[518, 537, 703, 790]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_45_face_0.jpg?raw=true; 
46,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.26,NPG,National Portrait Gallery,Thomas Jefferson,edanmdm:npg_NPG.92.26,http://n2t.net/ark:/65665/sm4d699b550-b841-4a87-ae46-1edc0f7394a2,https://npg.si.edu/object/npg_NPG.92.26,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1809""}","{""Object number"": ""NPG.92.26""}","{""Artist"": ""Thomas Gimbrede, 1781 - 1832"", ""Copy after"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image/Sheet: 19cm x 14cm (7 1/2\"" x 5 1/2\"")\nMount: 30.5cm x 24.2cm (12\"" x 9 1/2\"")""}",,,"{""Topic"": ""Nature & Environment\\Clouds\nWeapon\\Spear\nMusic\\Musical instrument\\Trumpet\nImaginary\nSymbols & Motifs\\Star\nNature & Environment\\Plant\\Wreath\\Laurel wreath\nSymbols & Motifs\\Banner\nSymbols & Motifs\\Putti\nThomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}",[1800s],"['Gimbrede, Thomas', 'Jefferson, Thomas', 'Saint-Memin, Charles Balthazar Julien Fevret de']",[Prints],"[United States, Virginia]","[Business and Finance, Legislators, Clouds, Natural resources commerce, Secretary of State, Founder, Weapons, Signer of Declaration, Public officers, Vice-Presidents, Diplomats, Minister, Cabinet member, Congressmen, Farmers, Imaginary, Plants, Trumpets, Inventors, Men, Putti, Education and Scholarship, Art, Arts and Culture, Architects, Governors, Universities, Musical instruments, Symbols & Motifs, Colonial statesman, Statesman, Star, Presidents, Nature, Wreath, Government, Diplomacy, Banner, Portraits, Ecology, Lawyers, Laurel wreath, Continental congressman, Science and Technology, Agriculturists, Music, Law and Crime, Politics, Spear]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_26Jefferson-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_26Jefferson-000001/full/250,/0/default.jpg",Thomas Jefferson,Thomas Gimbrede,1809,"[[690, 618, 787, 765]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_46_face_0.jpg?raw=true; 
47,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.21,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.92.21,http://n2t.net/ark:/65665/sm461a375c2-0f39-4632-bdca-d74c45119cef,https://npg.si.edu/object/npg_NPG.92.21,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1782""}","{""Object number"": ""NPG.92.21""}","{""Artist"": ""John Norman, c. 1748 - 1817"", ""Copy after"": ""Benjamin Blyth, c. 1746 - after 1787\nCharles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image/Sheet: 32.7 x 23cm (12 7/8 x 9 1/16\"")\nMat: 55.9 x 40.6cm (22 x 16\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Epaulet\nSymbols & Motifs\\Flag\nWeapon\\Cannon\nMusic\\Musical instrument\\Drum\nWeapon\\Cannonball\nArchitecture\\Pedestal\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1780s],"[United States. Army, 'Washington, George', 'Norman, John', 'Blyth, Benjamin', 'Peale, Charles Willson']",[Prints],[United States],"[Business and Finance, Cannon, Natural resources commerce, Dress accessories, Musical instruments, Symbols & Motifs, Colonial statesman, Weapons, Statesman, Military and Intelligence, 'American Revolution (1775-1783)', Public officers, Presidents, Congressional Gold Medal, Farmers, 'Drums (Membranophones)', Architecture, Government, Cannonball, Portraits, Flags, Civilian awards, Science and Technology, Agriculturists, Surveyors, Costume, Music, Men, Politics, Pedestal, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_21GW-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_21GW-000001/full/250,/0/default.jpg",George Washington,John Norman,1782,"[[534, 380, 793, 802]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_47_face_0.jpg?raw=true; 
48,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.154,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.92.154,http://n2t.net/ark:/65665/sm405a5f4fb-c4a1-4a60-9e73-f07c894d69dc,https://npg.si.edu/object/npg_NPG.92.154,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Robert L. McNeil, Jr.""}","{""Date"": ""1778""}","{""Object number"": ""NPG.92.154""}","{""Attribution"": ""Charles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Mezzotint"", ""Dimensions"": ""Image: 13.2cm x 10.7cm (5 3/16\"" x 4 3/16\"")\nSheet: 14.2cm x 11cm (5 9/16\"" x 4 5/16\"")""}",,,"{""Topic"": ""George Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1770s],"[United States. Army, 'Washington, George', 'Peale, Charles Willson']",[Prints],[United States],"[Business and Finance, Congressional Gold Medal, Farmers, Government, Natural resources commerce, Portraits, Civilian awards, Science and Technology, Colonial statesman, Agriculturists, Statesman, Surveyors, Military and Intelligence, Men, 'American Revolution (1775-1783)', Public officers, Politics, Presidents, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_154GWM-000002'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_154GWM-000002/full/250,/0/default.jpg",George Washington,Charles Willson Peale,1778,"[[608, 320, 1057, 1038]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_48_face_0.jpg?raw=true; 
49,https://collections.si.edu/search/detail/edanmdm:npg_NPG.92.153,NPG,National Portrait Gallery,Display of the United States of America,edanmdm:npg_NPG.92.153,http://n2t.net/ark:/65665/sm44202821c-5ff8-480c-aed7-318df8bc794a,https://npg.si.edu/object/npg_NPG.92.153,2025-03-20,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1791""}","{""Object number"": ""NPG.92.153""}","{""Artist"": ""Amos Doolittle, 1754 - 1832"", ""Copy after"": ""Joseph Wright, 16 Jul 1756 - c. 11 Oct 1793"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 51.5 x 41.5cm (20 1/4 x 16 5/16\"")\nSheet: 54 x 43.3cm (21 1/4 x 17 1/16\"")\nMat: 71.1 x 55.9cm (28 x 22\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Epaulet\nSymbols & Motifs\\Heraldic motif\\Coat of arms\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1790s],"[United States. Army, 'Washington, George', 'Doolittle, Amos', 'Wright, Joseph']",[Prints],[United States],"[Business and Finance, Congressional Gold Medal, Farmers, Government, Natural resources commerce, Dress accessories, Coat of arms, Portraits, Civilian awards, Heraldic motif, Science and Technology, Symbols & Motifs, Colonial statesman, Agriculturists, Statesman, Surveyors, Costume, Military and Intelligence, Men, 'American Revolution (1775-1783)', Public officers, Politics, Presidents, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_92_153DisplayoftheUnitedStatesofAmerica-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_92_153DisplayoftheUnitedStatesofAmerica-000001/full/250,/0/default.jpg",George Washington,Amos Doolittle,1791,"[[721, 692, 833, 867]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_49_face_0.jpg?raw=true; 
